Episode:  128 , Cumulative reward:  -1851.5 , Epsilon: 0.31360000 , Target runs:  6 Crashes:  70
Episode:  129 , Cumulative reward:  -49244.5 , Epsilon: 0.28720000 , Target runs:  2 Crashes:  67
Episode:  130 , Cumulative reward:  -2030.0 , Epsilon: 0.26080000 , Target runs:  6 Crashes:  65
Episode:  131 , Cumulative reward:  -4593.5 , Epsilon: 0.23440000 , Target runs:  6 Crashes:  66
Episode:  132 , Cumulative reward:  -4822.0 , Epsilon: 0.20800000 , Target runs:  6 Crashes:  66
Episode:  133 , Cumulative reward:  18624.0 , Epsilon: 0.18160000 , Target runs:  8 Crashes:  60
Episode:  134 , Cumulative reward:  10021.0 , Epsilon: 0.15520000 , Target runs:  7 Crashes:  59
Episode:  135 , Cumulative reward:  8387.5 , Epsilon: 0.12880000 , Target runs:  7 Crashes:  62
Episode:  136 , Cumulative reward:  16264.5 , Epsilon: 0.10240000 , Target runs:  8 Crashes:  58
Episode:  137 , Cumulative reward:  -42264.0 , Epsilon: 0.07600000 , Target runs:  2 Crashes:  70
Episode:  138 , Cumulative reward:  -30768.0 , Epsilon: 0.04960000 , Target runs:  3 Crashes:  65
Episode:  139 , Cumulative reward:  -31249.0 , Epsilon: 0.02320000 , Target runs:  3 Crashes:  67
Episode:  140 , Cumulative reward:  41933.0 , Epsilon: 0.01000000 , Target runs:  10 Crashes:  53
Episode:  141 , Cumulative reward:  51228.0 , Epsilon: 0.01000000 , Target runs:  11 Crashes:  52
Episode:  142 , Cumulative reward:  40522.5 , Epsilon: 0.01000000 , Target runs:  10 Crashes:  55
Episode:  143 , Cumulative reward:  -4279.5 , Epsilon: 0.01000000 , Target runs:  6 Crashes:  60
Episode:  144 , Cumulative reward:  -66184.5 , Epsilon: 0.01000000 , Target runs:  1 Crashes:  78
Episode:  145 , Cumulative reward:  -87014.5 , Epsilon: 0.01000000 , Target runs:  0 Crashes:  80
Episode:  146 , Cumulative reward:  12243.0 , Epsilon: 0.01000000 , Target runs:  8 Crashes:  52
